"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations"
"180","ml_EUAir_pp_0.01_045_.mpx","EUAir","0.01","045",0.2,83,109,2
"181","ml_EUAir_pp_0.01_046_.mpx","EUAir","0.01","046",0.02,8,67,6
"182","ml_EUAir_pp_0.01_046_.mpx","EUAir","0.01","046",0.05,20,72,6
"183","ml_EUAir_pp_0.01_046_.mpx","EUAir","0.01","046",0.1,41,83,3
"184","ml_EUAir_pp_0.01_046_.mpx","EUAir","0.01","046",0.2,83,114,2
"185","ml_EUAir_pp_0.01_047_.mpx","EUAir","0.01","047",0.02,8,53,7
"186","ml_EUAir_pp_0.01_047_.mpx","EUAir","0.01","047",0.05,20,66,5
"187","ml_EUAir_pp_0.01_047_.mpx","EUAir","0.01","047",0.1,41,78,4
"188","ml_EUAir_pp_0.01_047_.mpx","EUAir","0.01","047",0.2,83,107,3
"189","ml_EUAir_pp_0.01_048_.mpx","EUAir","0.01","048",0.02,8,54,7
"190","ml_EUAir_pp_0.01_048_.mpx","EUAir","0.01","048",0.05,20,66,5
"191","ml_EUAir_pp_0.01_048_.mpx","EUAir","0.01","048",0.1,41,89,4
"192","ml_EUAir_pp_0.01_048_.mpx","EUAir","0.01","048",0.2,83,122,2
"193","ml_EUAir_pp_0.01_049_.mpx","EUAir","0.01","049",0.02,8,50,11
"194","ml_EUAir_pp_0.01_049_.mpx","EUAir","0.01","049",0.05,20,64,6
"195","ml_EUAir_pp_0.01_049_.mpx","EUAir","0.01","049",0.1,41,81,4
"196","ml_EUAir_pp_0.01_049_.mpx","EUAir","0.01","049",0.2,83,111,3
"197","ml_EUAir_pp_0.01_050_.mpx","EUAir","0.01","050",0.02,8,54,6
"198","ml_EUAir_pp_0.01_050_.mpx","EUAir","0.01","050",0.05,20,64,6
"199","ml_EUAir_pp_0.01_050_.mpx","EUAir","0.01","050",0.1,41,83,5
"200","ml_EUAir_pp_0.01_050_.mpx","EUAir","0.01","050",0.2,83,109,3
"201","ml_EUAir_pp_0.01_051_.mpx","EUAir","0.01","051",0.02,8,57,7
"202","ml_EUAir_pp_0.01_051_.mpx","EUAir","0.01","051",0.05,20,59,7
"203","ml_EUAir_pp_0.01_051_.mpx","EUAir","0.01","051",0.1,41,68,4
"204","ml_EUAir_pp_0.01_051_.mpx","EUAir","0.01","051",0.2,83,101,2
"205","ml_EUAir_pp_0.01_052_.mpx","EUAir","0.01","052",0.02,8,59,7
"206","ml_EUAir_pp_0.01_052_.mpx","EUAir","0.01","052",0.05,20,66,4
"207","ml_EUAir_pp_0.01_052_.mpx","EUAir","0.01","052",0.1,41,84,3
"208","ml_EUAir_pp_0.01_052_.mpx","EUAir","0.01","052",0.2,83,116,2
"209","ml_EUAir_pp_0.01_053_.mpx","EUAir","0.01","053",0.02,8,62,5
"210","ml_EUAir_pp_0.01_053_.mpx","EUAir","0.01","053",0.05,20,68,5
"211","ml_EUAir_pp_0.01_053_.mpx","EUAir","0.01","053",0.1,41,83,4
"212","ml_EUAir_pp_0.01_053_.mpx","EUAir","0.01","053",0.2,83,105,3
"213","ml_EUAir_pp_0.01_054_.mpx","EUAir","0.01","054",0.02,8,38,6
"214","ml_EUAir_pp_0.01_054_.mpx","EUAir","0.01","054",0.05,20,68,6
"215","ml_EUAir_pp_0.01_054_.mpx","EUAir","0.01","054",0.1,41,78,5
"216","ml_EUAir_pp_0.01_054_.mpx","EUAir","0.01","054",0.2,83,106,2
"217","ml_EUAir_pp_0.01_055_.mpx","EUAir","0.01","055",0.02,8,54,6
"218","ml_EUAir_pp_0.01_055_.mpx","EUAir","0.01","055",0.05,20,61,5
"219","ml_EUAir_pp_0.01_055_.mpx","EUAir","0.01","055",0.1,41,72,4
"220","ml_EUAir_pp_0.01_055_.mpx","EUAir","0.01","055",0.2,83,104,3
"221","ml_EUAir_pp_0.01_056_.mpx","EUAir","0.01","056",0.02,8,41,6
"222","ml_EUAir_pp_0.01_056_.mpx","EUAir","0.01","056",0.05,20,59,5
"223","ml_EUAir_pp_0.01_056_.mpx","EUAir","0.01","056",0.1,41,77,3
"224","ml_EUAir_pp_0.01_056_.mpx","EUAir","0.01","056",0.2,83,117,3
"225","ml_EUAir_pp_0.01_057_.mpx","EUAir","0.01","057",0.02,8,70,10
"226","ml_EUAir_pp_0.01_057_.mpx","EUAir","0.01","057",0.05,20,77,7
"227","ml_EUAir_pp_0.01_057_.mpx","EUAir","0.01","057",0.1,41,88,3
"228","ml_EUAir_pp_0.01_057_.mpx","EUAir","0.01","057",0.2,83,116,3
"229","ml_EUAir_pp_0.01_058_.mpx","EUAir","0.01","058",0.02,8,50,8
"230","ml_EUAir_pp_0.01_058_.mpx","EUAir","0.01","058",0.05,20,53,4
"231","ml_EUAir_pp_0.01_058_.mpx","EUAir","0.01","058",0.1,41,71,3
"232","ml_EUAir_pp_0.01_058_.mpx","EUAir","0.01","058",0.2,83,103,2
"233","ml_EUAir_pp_0.01_059_.mpx","EUAir","0.01","059",0.02,8,59,5
"234","ml_EUAir_pp_0.01_059_.mpx","EUAir","0.01","059",0.05,20,68,5
"235","ml_EUAir_pp_0.01_059_.mpx","EUAir","0.01","059",0.1,41,76,3
"236","ml_EUAir_pp_0.01_059_.mpx","EUAir","0.01","059",0.2,83,112,2
"237","ml_EUAir_pp_0.01_060_.mpx","EUAir","0.01","060",0.02,8,37,4
"238","ml_EUAir_pp_0.01_060_.mpx","EUAir","0.01","060",0.05,20,47,3
"239","ml_EUAir_pp_0.01_060_.mpx","EUAir","0.01","060",0.1,41,72,4
"240","ml_EUAir_pp_0.01_060_.mpx","EUAir","0.01","060",0.2,83,112,3
"241","ml_EUAir_pp_0.01_061_.mpx","EUAir","0.01","061",0.02,8,63,7
"242","ml_EUAir_pp_0.01_061_.mpx","EUAir","0.01","061",0.05,20,72,5
"243","ml_EUAir_pp_0.01_061_.mpx","EUAir","0.01","061",0.1,41,83,4
"244","ml_EUAir_pp_0.01_061_.mpx","EUAir","0.01","061",0.2,83,111,3
"245","ml_EUAir_pp_0.01_062_.mpx","EUAir","0.01","062",0.02,8,46,5
"246","ml_EUAir_pp_0.01_062_.mpx","EUAir","0.01","062",0.05,20,65,5
"247","ml_EUAir_pp_0.01_062_.mpx","EUAir","0.01","062",0.1,41,77,3
"248","ml_EUAir_pp_0.01_062_.mpx","EUAir","0.01","062",0.2,83,109,2
"249","ml_EUAir_pp_0.01_063_.mpx","EUAir","0.01","063",0.02,8,57,5
"250","ml_EUAir_pp_0.01_063_.mpx","EUAir","0.01","063",0.05,20,63,4
"251","ml_EUAir_pp_0.01_063_.mpx","EUAir","0.01","063",0.1,41,69,3
"252","ml_EUAir_pp_0.01_063_.mpx","EUAir","0.01","063",0.2,83,100,2
