"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations","saved_seeds"
"271","ml_ererer_pp_0.01_068_.mpx","ererer","0.01","068",0.1,100,132,100,0
"272","ml_ererer_pp_0.01_068_.mpx","ererer","0.01","068",0.2,200,258,201,0
"273","ml_ererer_pp_0.01_069_.mpx","ererer","0.01","069",0.02,20,33,21,0
"274","ml_ererer_pp_0.01_069_.mpx","ererer","0.01","069",0.05,50,72,51,0
"275","ml_ererer_pp_0.01_069_.mpx","ererer","0.01","069",0.1,100,139,100,0
"276","ml_ererer_pp_0.01_069_.mpx","ererer","0.01","069",0.2,200,267,200,0
"277","ml_ererer_pp_0.01_070_.mpx","ererer","0.01","070",0.02,20,27,20,0
"278","ml_ererer_pp_0.01_070_.mpx","ererer","0.01","070",0.05,50,68,50,0
"279","ml_ererer_pp_0.01_070_.mpx","ererer","0.01","070",0.1,100,134,101,0
"280","ml_ererer_pp_0.01_070_.mpx","ererer","0.01","070",0.2,200,275,201,0
"281","ml_ererer_pp_0.01_071_.mpx","ererer","0.01","071",0.02,20,30,21,0
"282","ml_ererer_pp_0.01_071_.mpx","ererer","0.01","071",0.05,50,63,50,0
"283","ml_ererer_pp_0.01_071_.mpx","ererer","0.01","071",0.1,100,124,103,0
"284","ml_ererer_pp_0.01_071_.mpx","ererer","0.01","071",0.2,200,246,200,0
"285","ml_ererer_pp_0.01_072_.mpx","ererer","0.01","072",0.02,20,22,20,0
"286","ml_ererer_pp_0.01_072_.mpx","ererer","0.01","072",0.05,50,60,50,0
"287","ml_ererer_pp_0.01_072_.mpx","ererer","0.01","072",0.1,100,128,100,0
"288","ml_ererer_pp_0.01_072_.mpx","ererer","0.01","072",0.2,200,261,201,0
"289","ml_ererer_pp_0.01_073_.mpx","ererer","0.01","073",0.02,20,24,21,0
"290","ml_ererer_pp_0.01_073_.mpx","ererer","0.01","073",0.05,50,58,50,0
"291","ml_ererer_pp_0.01_073_.mpx","ererer","0.01","073",0.1,100,132,102,0
"292","ml_ererer_pp_0.01_073_.mpx","ererer","0.01","073",0.2,200,249,200,0
"293","ml_ererer_pp_0.01_074_.mpx","ererer","0.01","074",0.02,20,30,20,0
"294","ml_ererer_pp_0.01_074_.mpx","ererer","0.01","074",0.05,50,82,51,0
"295","ml_ererer_pp_0.01_074_.mpx","ererer","0.01","074",0.1,100,153,100,0
"296","ml_ererer_pp_0.01_074_.mpx","ererer","0.01","074",0.2,200,281,201,0
"297","ml_ererer_pp_0.01_075_.mpx","ererer","0.01","075",0.02,20,25,20,0
"298","ml_ererer_pp_0.01_075_.mpx","ererer","0.01","075",0.05,50,79,50,0
