"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations"
"256","ml_papa_pp_0.01_064_.mpx","papa","0.01","064",0.2,200,234,3
"257","ml_papa_pp_0.01_065_.mpx","papa","0.01","065",0.02,20,23,4
"258","ml_papa_pp_0.01_065_.mpx","papa","0.01","065",0.05,50,57,4
"259","ml_papa_pp_0.01_065_.mpx","papa","0.01","065",0.1,100,123,5
"260","ml_papa_pp_0.01_065_.mpx","papa","0.01","065",0.2,200,236,5
"261","ml_papa_pp_0.01_066_.mpx","papa","0.01","066",0.02,20,20,1
"262","ml_papa_pp_0.01_066_.mpx","papa","0.01","066",0.05,50,51,2
"263","ml_papa_pp_0.01_066_.mpx","papa","0.01","066",0.1,100,107,2
"264","ml_papa_pp_0.01_066_.mpx","papa","0.01","066",0.2,200,241,5
"265","ml_papa_pp_0.01_067_.mpx","papa","0.01","067",0.02,20,28,5
"266","ml_papa_pp_0.01_067_.mpx","papa","0.01","067",0.05,50,69,6
"267","ml_papa_pp_0.01_067_.mpx","papa","0.01","067",0.1,100,141,5
"268","ml_papa_pp_0.01_067_.mpx","papa","0.01","067",0.2,200,260,5
"269","ml_papa_pp_0.01_068_.mpx","papa","0.01","068",0.02,20,23,2
"270","ml_papa_pp_0.01_068_.mpx","papa","0.01","068",0.05,50,62,3
"271","ml_papa_pp_0.01_068_.mpx","papa","0.01","068",0.1,100,117,3
"272","ml_papa_pp_0.01_068_.mpx","papa","0.01","068",0.2,200,231,3
"273","ml_papa_pp_0.01_069_.mpx","papa","0.01","069",0.02,20,29,7
"274","ml_papa_pp_0.01_069_.mpx","papa","0.01","069",0.05,50,62,7
"275","ml_papa_pp_0.01_069_.mpx","papa","0.01","069",0.1,100,133,7
"276","ml_papa_pp_0.01_069_.mpx","papa","0.01","069",0.2,200,246,6
"277","ml_papa_pp_0.01_070_.mpx","papa","0.01","070",0.02,20,23,3
"278","ml_papa_pp_0.01_070_.mpx","papa","0.01","070",0.05,50,62,5
"279","ml_papa_pp_0.01_070_.mpx","papa","0.01","070",0.1,100,125,5
"280","ml_papa_pp_0.01_070_.mpx","papa","0.01","070",0.2,200,242,5
"281","ml_papa_pp_0.01_071_.mpx","papa","0.01","071",0.02,20,26,3
"282","ml_papa_pp_0.01_071_.mpx","papa","0.01","071",0.05,50,64,3
"283","ml_papa_pp_0.01_071_.mpx","papa","0.01","071",0.1,100,122,8
"284","ml_papa_pp_0.01_071_.mpx","papa","0.01","071",0.2,200,234,8
"285","ml_papa_pp_0.01_072_.mpx","papa","0.01","072",0.02,20,27,3
"286","ml_papa_pp_0.01_072_.mpx","papa","0.01","072",0.05,50,74,5
"287","ml_papa_pp_0.01_072_.mpx","papa","0.01","072",0.1,100,128,5
"288","ml_papa_pp_0.01_072_.mpx","papa","0.01","072",0.2,200,233,5
"289","ml_papa_pp_0.01_073_.mpx","papa","0.01","073",0.02,20,25,2
"290","ml_papa_pp_0.01_073_.mpx","papa","0.01","073",0.05,50,64,4
"291","ml_papa_pp_0.01_073_.mpx","papa","0.01","073",0.1,100,124,3
"292","ml_papa_pp_0.01_073_.mpx","papa","0.01","073",0.2,200,239,4
"293","ml_papa_pp_0.01_074_.mpx","papa","0.01","074",0.02,20,23,2
"294","ml_papa_pp_0.01_074_.mpx","papa","0.01","074",0.05,50,59,2
"295","ml_papa_pp_0.01_074_.mpx","papa","0.01","074",0.1,100,124,3
"296","ml_papa_pp_0.01_074_.mpx","papa","0.01","074",0.2,200,236,3
"297","ml_papa_pp_0.01_075_.mpx","papa","0.01","075",0.02,20,24,3
"298","ml_papa_pp_0.01_075_.mpx","papa","0.01","075",0.05,50,60,3
"299","ml_papa_pp_0.01_075_.mpx","papa","0.01","075",0.1,100,124,3
"300","ml_papa_pp_0.01_075_.mpx","papa","0.01","075",0.2,200,232,3
"301","ml_papa_pp_0.01_076_.mpx","papa","0.01","076",0.02,20,27,3
"302","ml_papa_pp_0.01_076_.mpx","papa","0.01","076",0.05,50,64,4
"303","ml_papa_pp_0.01_076_.mpx","papa","0.01","076",0.1,100,126,4
"304","ml_papa_pp_0.01_076_.mpx","papa","0.01","076",0.2,200,231,4
"305","ml_papa_pp_0.01_077_.mpx","papa","0.01","077",0.02,20,24,3
"306","ml_papa_pp_0.01_077_.mpx","papa","0.01","077",0.05,50,67,5
"307","ml_papa_pp_0.01_077_.mpx","papa","0.01","077",0.1,100,122,5
"308","ml_papa_pp_0.01_077_.mpx","papa","0.01","077",0.2,200,237,5
"309","ml_papa_pp_0.01_078_.mpx","papa","0.01","078",0.02,20,22,3
"310","ml_papa_pp_0.01_078_.mpx","papa","0.01","078",0.05,50,56,3
"311","ml_papa_pp_0.01_078_.mpx","papa","0.01","078",0.1,100,119,6
"312","ml_papa_pp_0.01_078_.mpx","papa","0.01","078",0.2,200,235,6
"313","ml_papa_pp_0.01_079_.mpx","papa","0.01","079",0.02,20,29,5
"314","ml_papa_pp_0.01_079_.mpx","papa","0.01","079",0.05,50,63,5
"315","ml_papa_pp_0.01_079_.mpx","papa","0.01","079",0.1,100,125,5
"316","ml_papa_pp_0.01_079_.mpx","papa","0.01","079",0.2,200,224,5
"317","ml_papa_pp_0.01_080_.mpx","papa","0.01","080",0.02,20,24,3
"318","ml_papa_pp_0.01_080_.mpx","papa","0.01","080",0.05,50,55,3
"319","ml_papa_pp_0.01_080_.mpx","papa","0.01","080",0.1,100,114,3
"320","ml_papa_pp_0.01_080_.mpx","papa","0.01","080",0.2,200,227,6
"321","ml_papa_pp_0.01_081_.mpx","papa","0.01","081",0.02,20,29,4
"322","ml_papa_pp_0.01_081_.mpx","papa","0.01","081",0.05,50,64,4
"323","ml_papa_pp_0.01_081_.mpx","papa","0.01","081",0.1,100,123,4
"324","ml_papa_pp_0.01_081_.mpx","papa","0.01","081",0.2,200,237,3
"325","ml_papa_pp_0.01_082_.mpx","papa","0.01","082",0.02,20,26,3
