"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations"
"199","ml_ererer_pp_0.01_050_.mpx","ererer","0.01","050",0.1,100,130,3
"200","ml_ererer_pp_0.01_050_.mpx","ererer","0.01","050",0.2,200,247,3
"201","ml_ererer_pp_0.01_051_.mpx","ererer","0.01","051",0.02,20,35,3
"202","ml_ererer_pp_0.01_051_.mpx","ererer","0.01","051",0.05,50,72,3
"203","ml_ererer_pp_0.01_051_.mpx","ererer","0.01","051",0.1,100,128,3
"204","ml_ererer_pp_0.01_051_.mpx","ererer","0.01","051",0.2,200,265,4
"205","ml_ererer_pp_0.01_052_.mpx","ererer","0.01","052",0.02,20,25,3
"206","ml_ererer_pp_0.01_052_.mpx","ererer","0.01","052",0.05,50,73,6
"207","ml_ererer_pp_0.01_052_.mpx","ererer","0.01","052",0.1,100,133,6
"208","ml_ererer_pp_0.01_052_.mpx","ererer","0.01","052",0.2,200,258,4
"209","ml_ererer_pp_0.01_053_.mpx","ererer","0.01","053",0.02,20,31,7
"210","ml_ererer_pp_0.01_053_.mpx","ererer","0.01","053",0.05,50,68,7
"211","ml_ererer_pp_0.01_053_.mpx","ererer","0.01","053",0.1,100,131,7
"212","ml_ererer_pp_0.01_053_.mpx","ererer","0.01","053",0.2,200,249,4
"213","ml_ererer_pp_0.01_054_.mpx","ererer","0.01","054",0.02,20,24,3
"214","ml_ererer_pp_0.01_054_.mpx","ererer","0.01","054",0.05,50,78,5
"215","ml_ererer_pp_0.01_054_.mpx","ererer","0.01","054",0.1,100,137,5
"216","ml_ererer_pp_0.01_054_.mpx","ererer","0.01","054",0.2,200,262,5
"217","ml_ererer_pp_0.01_055_.mpx","ererer","0.01","055",0.02,20,25,3
"218","ml_ererer_pp_0.01_055_.mpx","ererer","0.01","055",0.05,50,64,3
"219","ml_ererer_pp_0.01_055_.mpx","ererer","0.01","055",0.1,100,128,3
"220","ml_ererer_pp_0.01_055_.mpx","ererer","0.01","055",0.2,200,261,4
"221","ml_ererer_pp_0.01_056_.mpx","ererer","0.01","056",0.02,20,25,2
"222","ml_ererer_pp_0.01_056_.mpx","ererer","0.01","056",0.05,50,63,3
"223","ml_ererer_pp_0.01_056_.mpx","ererer","0.01","056",0.1,100,145,5
"224","ml_ererer_pp_0.01_056_.mpx","ererer","0.01","056",0.2,200,271,5
"225","ml_ererer_pp_0.01_057_.mpx","ererer","0.01","057",0.02,20,27,3
"226","ml_ererer_pp_0.01_057_.mpx","ererer","0.01","057",0.05,50,71,3
"227","ml_ererer_pp_0.01_057_.mpx","ererer","0.01","057",0.1,100,133,3
"228","ml_ererer_pp_0.01_057_.mpx","ererer","0.01","057",0.2,200,261,3
"229","ml_ererer_pp_0.01_058_.mpx","ererer","0.01","058",0.02,20,32,4
"230","ml_ererer_pp_0.01_058_.mpx","ererer","0.01","058",0.05,50,71,4
"231","ml_ererer_pp_0.01_058_.mpx","ererer","0.01","058",0.1,100,130,4
"232","ml_ererer_pp_0.01_058_.mpx","ererer","0.01","058",0.2,200,251,3
"233","ml_ererer_pp_0.01_059_.mpx","ererer","0.01","059",0.02,20,30,3
"234","ml_ererer_pp_0.01_059_.mpx","ererer","0.01","059",0.05,50,69,4
"235","ml_ererer_pp_0.01_059_.mpx","ererer","0.01","059",0.1,100,149,5
"236","ml_ererer_pp_0.01_059_.mpx","ererer","0.01","059",0.2,200,273,5
"237","ml_ererer_pp_0.01_060_.mpx","ererer","0.01","060",0.02,20,26,3
"238","ml_ererer_pp_0.01_060_.mpx","ererer","0.01","060",0.05,50,68,4
"239","ml_ererer_pp_0.01_060_.mpx","ererer","0.01","060",0.1,100,132,4
"240","ml_ererer_pp_0.01_060_.mpx","ererer","0.01","060",0.2,200,254,4
"241","ml_ererer_pp_0.01_061_.mpx","ererer","0.01","061",0.02,20,29,5
"242","ml_ererer_pp_0.01_061_.mpx","ererer","0.01","061",0.05,50,74,3
"243","ml_ererer_pp_0.01_061_.mpx","ererer","0.01","061",0.1,100,142,3
"244","ml_ererer_pp_0.01_061_.mpx","ererer","0.01","061",0.2,200,256,4
"245","ml_ererer_pp_0.01_062_.mpx","ererer","0.01","062",0.02,20,26,3
"246","ml_ererer_pp_0.01_062_.mpx","ererer","0.01","062",0.05,50,64,3
"247","ml_ererer_pp_0.01_062_.mpx","ererer","0.01","062",0.1,100,134,3
"248","ml_ererer_pp_0.01_062_.mpx","ererer","0.01","062",0.2,200,250,3
"249","ml_ererer_pp_0.01_063_.mpx","ererer","0.01","063",0.02,20,32,5
"250","ml_ererer_pp_0.01_063_.mpx","ererer","0.01","063",0.05,50,71,5
"251","ml_ererer_pp_0.01_063_.mpx","ererer","0.01","063",0.1,100,137,3
"252","ml_ererer_pp_0.01_063_.mpx","ererer","0.01","063",0.2,200,267,5
"253","ml_ererer_pp_0.01_064_.mpx","ererer","0.01","064",0.02,20,25,2
"254","ml_ererer_pp_0.01_064_.mpx","ererer","0.01","064",0.05,50,74,6
"255","ml_ererer_pp_0.01_064_.mpx","ererer","0.01","064",0.1,100,138,6
"256","ml_ererer_pp_0.01_064_.mpx","ererer","0.01","064",0.2,200,260,6
"257","ml_ererer_pp_0.01_065_.mpx","ererer","0.01","065",0.02,20,23,3
"258","ml_ererer_pp_0.01_065_.mpx","ererer","0.01","065",0.05,50,65,3
"259","ml_ererer_pp_0.01_065_.mpx","ererer","0.01","065",0.1,100,140,4
"260","ml_ererer_pp_0.01_065_.mpx","ererer","0.01","065",0.2,200,258,4
"261","ml_ererer_pp_0.01_066_.mpx","ererer","0.01","066",0.02,20,31,3
"262","ml_ererer_pp_0.01_066_.mpx","ererer","0.01","066",0.05,50,71,4
"263","ml_ererer_pp_0.01_066_.mpx","ererer","0.01","066",0.1,100,138,4
"264","ml_ererer_pp_0.01_066_.mpx","ererer","0.01","066",0.2,200,270,6
"265","ml_ererer_pp_0.01_067_.mpx","ererer","0.01","067",0.02,20,25,3
"266","ml_ererer_pp_0.01_067_.mpx","ererer","0.01","067",0.05,50,64,4
"267","ml_ererer_pp_0.01_067_.mpx","ererer","0.01","067",0.1,100,126,4
"268","ml_ererer_pp_0.01_067_.mpx","ererer","0.01","067",0.2,200,247,4
"269","ml_ererer_pp_0.01_068_.mpx","ererer","0.01","068",0.02,20,29,3
"270","ml_ererer_pp_0.01_068_.mpx","ererer","0.01","068",0.05,50,67,3
"271","ml_ererer_pp_0.01_068_.mpx","ererer","0.01","068",0.1,100,131,5
"272","ml_ererer_pp_0.01_068_.mpx","ererer","0.01","068",0.2,200,247,5
"273","ml_ererer_pp_0.01_069_.mpx","ererer","0.01","069",0.02,20,33,4
"274","ml_ererer_pp_0.01_069_.mpx","ererer","0.01","069",0.05,50,70,4
"275","ml_ererer_pp_0.01_069_.mpx","ererer","0.01","069",0.1,100,138,5
"276","ml_ererer_pp_0.01_069_.mpx","ererer","0.01","069",0.2,200,261,5
"277","ml_ererer_pp_0.01_070_.mpx","ererer","0.01","070",0.02,20,27,2
"278","ml_ererer_pp_0.01_070_.mpx","ererer","0.01","070",0.05,50,67,3
"279","ml_ererer_pp_0.01_070_.mpx","ererer","0.01","070",0.1,100,129,5
"280","ml_ererer_pp_0.01_070_.mpx","ererer","0.01","070",0.2,200,263,5
"281","ml_ererer_pp_0.01_071_.mpx","ererer","0.01","071",0.02,20,30,3
"282","ml_ererer_pp_0.01_071_.mpx","ererer","0.01","071",0.05,50,63,3
"283","ml_ererer_pp_0.01_071_.mpx","ererer","0.01","071",0.1,100,124,4
"284","ml_ererer_pp_0.01_071_.mpx","ererer","0.01","071",0.2,200,239,4
"285","ml_ererer_pp_0.01_072_.mpx","ererer","0.01","072",0.02,20,22,2
"286","ml_ererer_pp_0.01_072_.mpx","ererer","0.01","072",0.05,50,60,3
"287","ml_ererer_pp_0.01_072_.mpx","ererer","0.01","072",0.1,100,126,3
"288","ml_ererer_pp_0.01_072_.mpx","ererer","0.01","072",0.2,200,256,4
"289","ml_ererer_pp_0.01_073_.mpx","ererer","0.01","073",0.02,20,24,2
"290","ml_ererer_pp_0.01_073_.mpx","ererer","0.01","073",0.05,50,58,3
"291","ml_ererer_pp_0.01_073_.mpx","ererer","0.01","073",0.1,100,129,4
"292","ml_ererer_pp_0.01_073_.mpx","ererer","0.01","073",0.2,200,238,4
"293","ml_ererer_pp_0.01_074_.mpx","ererer","0.01","074",0.02,20,28,3
"294","ml_ererer_pp_0.01_074_.mpx","ererer","0.01","074",0.05,50,78,6
"295","ml_ererer_pp_0.01_074_.mpx","ererer","0.01","074",0.1,100,147,3
"296","ml_ererer_pp_0.01_074_.mpx","ererer","0.01","074",0.2,200,273,4
"297","ml_ererer_pp_0.01_075_.mpx","ererer","0.01","075",0.02,20,25,3
"298","ml_ererer_pp_0.01_075_.mpx","ererer","0.01","075",0.05,50,78,7
"299","ml_ererer_pp_0.01_075_.mpx","ererer","0.01","075",0.1,100,146,6
"300","ml_ererer_pp_0.01_075_.mpx","ererer","0.01","075",0.2,200,271,4
"301","ml_ererer_pp_0.01_076_.mpx","ererer","0.01","076",0.02,20,26,2
"302","ml_ererer_pp_0.01_076_.mpx","ererer","0.01","076",0.05,50,66,3
"303","ml_ererer_pp_0.01_076_.mpx","ererer","0.01","076",0.1,100,130,3
"304","ml_ererer_pp_0.01_076_.mpx","ererer","0.01","076",0.2,200,251,3
"305","ml_ererer_pp_0.01_077_.mpx","ererer","0.01","077",0.02,20,21,2
"306","ml_ererer_pp_0.01_077_.mpx","ererer","0.01","077",0.05,50,56,3
"307","ml_ererer_pp_0.01_077_.mpx","ererer","0.01","077",0.1,100,115,3
"308","ml_ererer_pp_0.01_077_.mpx","ererer","0.01","077",0.2,200,244,4
"309","ml_ererer_pp_0.01_078_.mpx","ererer","0.01","078",0.02,20,25,2
"310","ml_ererer_pp_0.01_078_.mpx","ererer","0.01","078",0.05,50,70,5
"311","ml_ererer_pp_0.01_078_.mpx","ererer","0.01","078",0.1,100,131,5
"312","ml_ererer_pp_0.01_078_.mpx","ererer","0.01","078",0.2,200,266,5
"313","ml_ererer_pp_0.01_079_.mpx","ererer","0.01","079",0.02,20,25,3
