"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations"
"269","ml_ererer_pp_0.01_068_.mpx","ererer","0.01","068",0.02,20,32,3
"270","ml_ererer_pp_0.01_068_.mpx","ererer","0.01","068",0.05,50,76,3
"271","ml_ererer_pp_0.01_068_.mpx","ererer","0.01","068",0.1,100,137,3
"272","ml_ererer_pp_0.01_068_.mpx","ererer","0.01","068",0.2,200,245,3
"273","ml_ererer_pp_0.01_069_.mpx","ererer","0.01","069",0.02,20,35,6
"274","ml_ererer_pp_0.01_069_.mpx","ererer","0.01","069",0.05,50,81,6
"275","ml_ererer_pp_0.01_069_.mpx","ererer","0.01","069",0.1,100,147,6
"276","ml_ererer_pp_0.01_069_.mpx","ererer","0.01","069",0.2,200,262,6
"277","ml_ererer_pp_0.01_070_.mpx","ererer","0.01","070",0.02,20,31,3
"278","ml_ererer_pp_0.01_070_.mpx","ererer","0.01","070",0.05,50,82,5
"279","ml_ererer_pp_0.01_070_.mpx","ererer","0.01","070",0.1,100,137,3
"280","ml_ererer_pp_0.01_070_.mpx","ererer","0.01","070",0.2,200,265,3
"281","ml_ererer_pp_0.01_071_.mpx","ererer","0.01","071",0.02,20,29,3
"282","ml_ererer_pp_0.01_071_.mpx","ererer","0.01","071",0.05,50,72,3
"283","ml_ererer_pp_0.01_071_.mpx","ererer","0.01","071",0.1,100,142,4
"284","ml_ererer_pp_0.01_071_.mpx","ererer","0.01","071",0.2,200,267,4
"285","ml_ererer_pp_0.01_072_.mpx","ererer","0.01","072",0.02,20,35,5
"286","ml_ererer_pp_0.01_072_.mpx","ererer","0.01","072",0.05,50,78,5
"287","ml_ererer_pp_0.01_072_.mpx","ererer","0.01","072",0.1,100,138,3
"288","ml_ererer_pp_0.01_072_.mpx","ererer","0.01","072",0.2,200,257,3
"289","ml_ererer_pp_0.01_073_.mpx","ererer","0.01","073",0.02,20,35,5
"290","ml_ererer_pp_0.01_073_.mpx","ererer","0.01","073",0.05,50,77,5
"291","ml_ererer_pp_0.01_073_.mpx","ererer","0.01","073",0.1,100,137,4
"292","ml_ererer_pp_0.01_073_.mpx","ererer","0.01","073",0.2,200,254,4
"293","ml_ererer_pp_0.01_074_.mpx","ererer","0.01","074",0.02,20,31,4
"294","ml_ererer_pp_0.01_074_.mpx","ererer","0.01","074",0.05,50,83,7
"295","ml_ererer_pp_0.01_074_.mpx","ererer","0.01","074",0.1,100,143,6
"296","ml_ererer_pp_0.01_074_.mpx","ererer","0.01","074",0.2,200,253,6
"297","ml_ererer_pp_0.01_075_.mpx","ererer","0.01","075",0.02,20,29,4
"298","ml_ererer_pp_0.01_075_.mpx","ererer","0.01","075",0.05,50,70,4
"299","ml_ererer_pp_0.01_075_.mpx","ererer","0.01","075",0.1,100,145,4
"300","ml_ererer_pp_0.01_075_.mpx","ererer","0.01","075",0.2,200,273,4
"301","ml_ererer_pp_0.01_076_.mpx","ererer","0.01","076",0.02,20,26,3
"302","ml_ererer_pp_0.01_076_.mpx","ererer","0.01","076",0.05,50,65,3
"303","ml_ererer_pp_0.01_076_.mpx","ererer","0.01","076",0.1,100,131,3
"304","ml_ererer_pp_0.01_076_.mpx","ererer","0.01","076",0.2,200,252,3
