"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations","saved_seeds"
"1","ml_EUAir_pp_0.01_001_.mpx","EUAir","0.01","001",0.02,8,54,24,0
"2","ml_EUAir_pp_0.01_001_.mpx","EUAir","0.01","001",0.05,20,79,43,0
"3","ml_EUAir_pp_0.01_001_.mpx","EUAir","0.01","001",0.1,41,108,70,0
"4","ml_EUAir_pp_0.01_001_.mpx","EUAir","0.01","001",0.2,83,154,116,0
"5","ml_EUAir_pp_0.01_002_.mpx","EUAir","0.01","002",0.02,8,81,26,0
"6","ml_EUAir_pp_0.01_002_.mpx","EUAir","0.01","002",0.05,20,101,45,0
"7","ml_EUAir_pp_0.01_002_.mpx","EUAir","0.01","002",0.1,41,124,68,0
"8","ml_EUAir_pp_0.01_002_.mpx","EUAir","0.01","002",0.2,83,168,112,0
"9","ml_EUAir_pp_0.01_003_.mpx","EUAir","0.01","003",0.02,8,68,34,0
"10","ml_EUAir_pp_0.01_003_.mpx","EUAir","0.01","003",0.05,20,87,51,0
"11","ml_EUAir_pp_0.01_003_.mpx","EUAir","0.01","003",0.1,41,117,79,0
"12","ml_EUAir_pp_0.01_003_.mpx","EUAir","0.01","003",0.2,83,163,125,0
"13","ml_EUAir_pp_0.01_004_.mpx","EUAir","0.01","004",0.02,8,56,21,0
"14","ml_EUAir_pp_0.01_004_.mpx","EUAir","0.01","004",0.05,20,81,42,0
"15","ml_EUAir_pp_0.01_004_.mpx","EUAir","0.01","004",0.1,41,110,70,0
"16","ml_EUAir_pp_0.01_004_.mpx","EUAir","0.01","004",0.2,83,157,114,0
"17","ml_EUAir_pp_0.01_005_.mpx","EUAir","0.01","005",0.02,8,54,28,0
"18","ml_EUAir_pp_0.01_005_.mpx","EUAir","0.01","005",0.05,20,77,44,0
"19","ml_EUAir_pp_0.01_005_.mpx","EUAir","0.01","005",0.1,41,104,70,0
"20","ml_EUAir_pp_0.01_005_.mpx","EUAir","0.01","005",0.2,83,150,116,0
"21","ml_EUAir_pp_0.01_006_.mpx","EUAir","0.01","006",0.02,8,52,22,0
"22","ml_EUAir_pp_0.01_006_.mpx","EUAir","0.01","006",0.05,20,74,40,0
"23","ml_EUAir_pp_0.01_006_.mpx","EUAir","0.01","006",0.1,41,99,65,0
"24","ml_EUAir_pp_0.01_006_.mpx","EUAir","0.01","006",0.2,83,144,110,0
"25","ml_EUAir_pp_0.01_007_.mpx","EUAir","0.01","007",0.02,8,52,22,0
"26","ml_EUAir_pp_0.01_007_.mpx","EUAir","0.01","007",0.05,20,73,42,0
"27","ml_EUAir_pp_0.01_007_.mpx","EUAir","0.01","007",0.1,41,100,68,0
"28","ml_EUAir_pp_0.01_007_.mpx","EUAir","0.01","007",0.2,83,143,111,0
"29","ml_EUAir_pp_0.01_008_.mpx","EUAir","0.01","008",0.02,8,53,30,0
"30","ml_EUAir_pp_0.01_008_.mpx","EUAir","0.01","008",0.05,20,72,48,0
"31","ml_EUAir_pp_0.01_008_.mpx","EUAir","0.01","008",0.1,41,99,75,0
"32","ml_EUAir_pp_0.01_008_.mpx","EUAir","0.01","008",0.2,83,147,122,0
"33","ml_EUAir_pp_0.01_009_.mpx","EUAir","0.01","009",0.02,8,73,26,0
"34","ml_EUAir_pp_0.01_009_.mpx","EUAir","0.01","009",0.05,20,88,41,0
"35","ml_EUAir_pp_0.01_009_.mpx","EUAir","0.01","009",0.1,41,111,64,0
"36","ml_EUAir_pp_0.01_009_.mpx","EUAir","0.01","009",0.2,83,157,108,0
"37","ml_EUAir_pp_0.01_010_.mpx","EUAir","0.01","010",0.02,8,37,26,0
"38","ml_EUAir_pp_0.01_010_.mpx","EUAir","0.01","010",0.05,20,66,47,0
"39","ml_EUAir_pp_0.01_010_.mpx","EUAir","0.01","010",0.1,41,100,79,0
"40","ml_EUAir_pp_0.01_010_.mpx","EUAir","0.01","010",0.2,83,145,124,0
"41","ml_EUAir_pp_0.01_011_.mpx","EUAir","0.01","011",0.02,8,48,19,0
"42","ml_EUAir_pp_0.01_011_.mpx","EUAir","0.01","011",0.05,20,70,38,0
"43","ml_EUAir_pp_0.01_011_.mpx","EUAir","0.01","011",0.1,41,97,65,0
"44","ml_EUAir_pp_0.01_011_.mpx","EUAir","0.01","011",0.2,83,145,113,0
"45","ml_EUAir_pp_0.01_012_.mpx","EUAir","0.01","012",0.02,8,33,21,0
"46","ml_EUAir_pp_0.01_012_.mpx","EUAir","0.01","012",0.05,20,63,43,0
"47","ml_EUAir_pp_0.01_012_.mpx","EUAir","0.01","012",0.1,41,91,71,0
"48","ml_EUAir_pp_0.01_012_.mpx","EUAir","0.01","012",0.2,83,139,119,0
"49","ml_EUAir_pp_0.01_013_.mpx","EUAir","0.01","013",0.02,8,56,27,0
"50","ml_EUAir_pp_0.01_013_.mpx","EUAir","0.01","013",0.05,20,71,41,0
"51","ml_EUAir_pp_0.01_013_.mpx","EUAir","0.01","013",0.1,41,97,67,0
"52","ml_EUAir_pp_0.01_013_.mpx","EUAir","0.01","013",0.2,83,141,111,0
"53","ml_EUAir_pp_0.01_014_.mpx","EUAir","0.01","014",0.02,8,28,16,0
"54","ml_EUAir_pp_0.01_014_.mpx","EUAir","0.01","014",0.05,20,55,35,0
"55","ml_EUAir_pp_0.01_014_.mpx","EUAir","0.01","014",0.1,41,93,68,0
"56","ml_EUAir_pp_0.01_014_.mpx","EUAir","0.01","014",0.2,83,140,114,0
"57","ml_EUAir_pp_0.01_015_.mpx","EUAir","0.01","015",0.02,8,87,31,0
"58","ml_EUAir_pp_0.01_015_.mpx","EUAir","0.01","015",0.05,20,101,45,0
"59","ml_EUAir_pp_0.01_015_.mpx","EUAir","0.01","015",0.1,41,126,70,0
"60","ml_EUAir_pp_0.01_015_.mpx","EUAir","0.01","015",0.2,83,170,114,0
"61","ml_EUAir_pp_0.01_016_.mpx","EUAir","0.01","016",0.02,8,63,24,0
"62","ml_EUAir_pp_0.01_016_.mpx","EUAir","0.01","016",0.05,20,83,43,0
"63","ml_EUAir_pp_0.01_016_.mpx","EUAir","0.01","016",0.1,41,108,68,0
"64","ml_EUAir_pp_0.01_016_.mpx","EUAir","0.01","016",0.2,83,153,113,0
"65","ml_EUAir_pp_0.01_017_.mpx","EUAir","0.01","017",0.02,8,41,25,0
"66","ml_EUAir_pp_0.01_017_.mpx","EUAir","0.01","017",0.05,20,63,43,0
"67","ml_EUAir_pp_0.01_017_.mpx","EUAir","0.01","017",0.1,41,93,72,0
"68","ml_EUAir_pp_0.01_017_.mpx","EUAir","0.01","017",0.2,83,137,116,0
"69","ml_EUAir_pp_0.01_018_.mpx","EUAir","0.01","018",0.02,8,49,23,0
"70","ml_EUAir_pp_0.01_018_.mpx","EUAir","0.01","018",0.05,20,75,48,0
"71","ml_EUAir_pp_0.01_018_.mpx","EUAir","0.01","018",0.1,41,101,74,0
"72","ml_EUAir_pp_0.01_018_.mpx","EUAir","0.01","018",0.2,83,146,119,0
"73","ml_EUAir_pp_0.01_019_.mpx","EUAir","0.01","019",0.02,8,51,28,0
"74","ml_EUAir_pp_0.01_019_.mpx","EUAir","0.01","019",0.05,20,70,46,0
"75","ml_EUAir_pp_0.01_019_.mpx","EUAir","0.01","019",0.1,41,98,73,0
"76","ml_EUAir_pp_0.01_019_.mpx","EUAir","0.01","019",0.2,83,143,118,0
"77","ml_EUAir_pp_0.01_020_.mpx","EUAir","0.01","020",0.02,8,52,20,0
"78","ml_EUAir_pp_0.01_020_.mpx","EUAir","0.01","020",0.05,20,78,42,0
"79","ml_EUAir_pp_0.01_020_.mpx","EUAir","0.01","020",0.1,41,106,69,0
"80","ml_EUAir_pp_0.01_020_.mpx","EUAir","0.01","020",0.2,83,150,113,0
"81","ml_EUAir_pp_0.01_021_.mpx","EUAir","0.01","021",0.02,8,66,24,0
"82","ml_EUAir_pp_0.01_021_.mpx","EUAir","0.01","021",0.05,20,83,40,0
"83","ml_EUAir_pp_0.01_021_.mpx","EUAir","0.01","021",0.1,41,111,66,0
"84","ml_EUAir_pp_0.01_021_.mpx","EUAir","0.01","021",0.2,83,156,111,0
"85","ml_EUAir_pp_0.01_022_.mpx","EUAir","0.01","022",0.02,8,66,31,0
"86","ml_EUAir_pp_0.01_022_.mpx","EUAir","0.01","022",0.05,20,83,46,0
"87","ml_EUAir_pp_0.01_022_.mpx","EUAir","0.01","022",0.1,41,106,69,0
"88","ml_EUAir_pp_0.01_022_.mpx","EUAir","0.01","022",0.2,83,152,115,0
"89","ml_EUAir_pp_0.01_023_.mpx","EUAir","0.01","023",0.02,8,44,28,0
"90","ml_EUAir_pp_0.01_023_.mpx","EUAir","0.01","023",0.05,20,70,49,0
"91","ml_EUAir_pp_0.01_023_.mpx","EUAir","0.01","023",0.1,41,102,81,0
"92","ml_EUAir_pp_0.01_023_.mpx","EUAir","0.01","023",0.2,83,150,128,0
"93","ml_EUAir_pp_0.01_024_.mpx","EUAir","0.01","024",0.02,8,63,30,0
"94","ml_EUAir_pp_0.01_024_.mpx","EUAir","0.01","024",0.05,20,83,48,0
"95","ml_EUAir_pp_0.01_024_.mpx","EUAir","0.01","024",0.1,41,109,73,0
"96","ml_EUAir_pp_0.01_024_.mpx","EUAir","0.01","024",0.2,83,152,116,0
"97","ml_EUAir_pp_0.01_025_.mpx","EUAir","0.01","025",0.02,8,77,26,0
"98","ml_EUAir_pp_0.01_025_.mpx","EUAir","0.01","025",0.05,20,99,45,0
"99","ml_EUAir_pp_0.01_025_.mpx","EUAir","0.01","025",0.1,41,125,71,0
"100","ml_EUAir_pp_0.01_025_.mpx","EUAir","0.01","025",0.2,83,168,114,0
"101","ml_EUAir_pp_0.01_026_.mpx","EUAir","0.01","026",0.02,8,57,28,0
"102","ml_EUAir_pp_0.01_026_.mpx","EUAir","0.01","026",0.05,20,77,47,0
"103","ml_EUAir_pp_0.01_026_.mpx","EUAir","0.01","026",0.1,41,108,75,0
"104","ml_EUAir_pp_0.01_026_.mpx","EUAir","0.01","026",0.2,83,151,118,0
"105","ml_EUAir_pp_0.01_027_.mpx","EUAir","0.01","027",0.02,8,65,25,0
"106","ml_EUAir_pp_0.01_027_.mpx","EUAir","0.01","027",0.05,20,81,40,0
"107","ml_EUAir_pp_0.01_027_.mpx","EUAir","0.01","027",0.1,41,108,66,0
"108","ml_EUAir_pp_0.01_027_.mpx","EUAir","0.01","027",0.2,83,153,111,0
"109","ml_EUAir_pp_0.01_028_.mpx","EUAir","0.01","028",0.02,8,73,29,0
"110","ml_EUAir_pp_0.01_028_.mpx","EUAir","0.01","028",0.05,20,96,49,0
"111","ml_EUAir_pp_0.01_028_.mpx","EUAir","0.01","028",0.1,41,118,71,0
"112","ml_EUAir_pp_0.01_028_.mpx","EUAir","0.01","028",0.2,83,163,116,0
"113","ml_EUAir_pp_0.01_029_.mpx","EUAir","0.01","029",0.02,8,77,23,0
"114","ml_EUAir_pp_0.01_029_.mpx","EUAir","0.01","029",0.05,20,91,37,0
"115","ml_EUAir_pp_0.01_029_.mpx","EUAir","0.01","029",0.1,41,116,62,0
"116","ml_EUAir_pp_0.01_029_.mpx","EUAir","0.01","029",0.2,83,162,108,0
"117","ml_EUAir_pp_0.01_030_.mpx","EUAir","0.01","030",0.02,8,51,29,0
"118","ml_EUAir_pp_0.01_030_.mpx","EUAir","0.01","030",0.05,20,74,50,0
"119","ml_EUAir_pp_0.01_030_.mpx","EUAir","0.01","030",0.1,41,102,77,0
