"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations","saved_seeds"
"185","ml_ererererer_pp_0.01_047_.mpx","ererererer","0.01","047",0.02,20,49,41,0
"186","ml_ererererer_pp_0.01_047_.mpx","ererererer","0.01","047",0.05,50,122,102,0
"187","ml_ererererer_pp_0.01_047_.mpx","ererererer","0.01","047",0.1,100,217,182,0
"188","ml_ererererer_pp_0.01_047_.mpx","ererererer","0.01","047",0.2,200,386,341,0
"189","ml_ererererer_pp_0.01_048_.mpx","ererererer","0.01","048",0.02,20,65,49,0
"190","ml_ererererer_pp_0.01_048_.mpx","ererererer","0.01","048",0.05,50,140,107,0
"191","ml_ererererer_pp_0.01_048_.mpx","ererererer","0.01","048",0.1,100,247,201,0
"192","ml_ererererer_pp_0.01_048_.mpx","ererererer","0.01","048",0.2,200,423,357,0
"193","ml_ererererer_pp_0.01_049_.mpx","ererererer","0.01","049",0.02,20,61,50,0
"194","ml_ererererer_pp_0.01_049_.mpx","ererererer","0.01","049",0.05,50,138,115,0
"195","ml_ererererer_pp_0.01_049_.mpx","ererererer","0.01","049",0.1,100,248,212,0
"196","ml_ererererer_pp_0.01_049_.mpx","ererererer","0.01","049",0.2,200,430,370,0
"197","ml_ererererer_pp_0.01_050_.mpx","ererererer","0.01","050",0.02,20,65,45,0
"198","ml_ererererer_pp_0.01_050_.mpx","ererererer","0.01","050",0.05,50,132,103,0
"199","ml_ererererer_pp_0.01_050_.mpx","ererererer","0.01","050",0.1,100,236,193,0
"200","ml_ererererer_pp_0.01_050_.mpx","ererererer","0.01","050",0.2,200,425,365,0
"201","ml_ererererer_pp_0.01_051_.mpx","ererererer","0.01","051",0.02,20,47,39,0
"202","ml_ererererer_pp_0.01_051_.mpx","ererererer","0.01","051",0.05,50,127,107,0
"203","ml_ererererer_pp_0.01_051_.mpx","ererererer","0.01","051",0.1,100,225,193,0
"204","ml_ererererer_pp_0.01_051_.mpx","ererererer","0.01","051",0.2,200,394,350,0
"205","ml_ererererer_pp_0.01_052_.mpx","ererererer","0.01","052",0.02,20,74,52,0
