"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations"
"244","ml_ererererer_pp_0.01_061_.mpx","ererererer","0.01","061",0.2,200,378,6
"245","ml_ererererer_pp_0.01_062_.mpx","ererererer","0.01","062",0.02,20,81,6
"246","ml_ererererer_pp_0.01_062_.mpx","ererererer","0.01","062",0.05,50,154,7
"247","ml_ererererer_pp_0.01_062_.mpx","ererererer","0.01","062",0.1,100,266,8
"248","ml_ererererer_pp_0.01_062_.mpx","ererererer","0.01","062",0.2,200,402,8
"249","ml_ererererer_pp_0.01_063_.mpx","ererererer","0.01","063",0.02,20,59,12
"250","ml_ererererer_pp_0.01_063_.mpx","ererererer","0.01","063",0.05,50,118,12
"251","ml_ererererer_pp_0.01_063_.mpx","ererererer","0.01","063",0.1,100,198,7
"252","ml_ererererer_pp_0.01_063_.mpx","ererererer","0.01","063",0.2,200,325,7
"253","ml_ererererer_pp_0.01_064_.mpx","ererererer","0.01","064",0.02,20,70,8
"254","ml_ererererer_pp_0.01_064_.mpx","ererererer","0.01","064",0.05,50,133,8
"255","ml_ererererer_pp_0.01_064_.mpx","ererererer","0.01","064",0.1,100,250,10
"256","ml_ererererer_pp_0.01_064_.mpx","ererererer","0.01","064",0.2,200,391,8
"257","ml_ererererer_pp_0.01_065_.mpx","ererererer","0.01","065",0.02,20,48,5
"258","ml_ererererer_pp_0.01_065_.mpx","ererererer","0.01","065",0.05,50,122,6
"259","ml_ererererer_pp_0.01_065_.mpx","ererererer","0.01","065",0.1,100,206,6
"260","ml_ererererer_pp_0.01_065_.mpx","ererererer","0.01","065",0.2,200,355,5
"261","ml_ererererer_pp_0.01_066_.mpx","ererererer","0.01","066",0.02,20,80,7
"262","ml_ererererer_pp_0.01_066_.mpx","ererererer","0.01","066",0.05,50,145,7
"263","ml_ererererer_pp_0.01_066_.mpx","ererererer","0.01","066",0.1,100,259,11
"264","ml_ererererer_pp_0.01_066_.mpx","ererererer","0.01","066",0.2,200,369,6
"265","ml_ererererer_pp_0.01_067_.mpx","ererererer","0.01","067",0.02,20,59,10
"266","ml_ererererer_pp_0.01_067_.mpx","ererererer","0.01","067",0.05,50,107,10
"267","ml_ererererer_pp_0.01_067_.mpx","ererererer","0.01","067",0.1,100,213,6
"268","ml_ererererer_pp_0.01_067_.mpx","ererererer","0.01","067",0.2,200,372,6
"269","ml_ererererer_pp_0.01_068_.mpx","ererererer","0.01","068",0.02,20,83,6
"270","ml_ererererer_pp_0.01_068_.mpx","ererererer","0.01","068",0.05,50,137,6
"271","ml_ererererer_pp_0.01_068_.mpx","ererererer","0.01","068",0.1,100,213,6
"272","ml_ererererer_pp_0.01_068_.mpx","ererererer","0.01","068",0.2,200,349,6
"273","ml_ererererer_pp_0.01_069_.mpx","ererererer","0.01","069",0.02,20,73,6
"274","ml_ererererer_pp_0.01_069_.mpx","ererererer","0.01","069",0.05,50,145,8
"275","ml_ererererer_pp_0.01_069_.mpx","ererererer","0.01","069",0.1,100,236,7
"276","ml_ererererer_pp_0.01_069_.mpx","ererererer","0.01","069",0.2,200,371,7
"277","ml_ererererer_pp_0.01_070_.mpx","ererererer","0.01","070",0.02,20,54,5
"278","ml_ererererer_pp_0.01_070_.mpx","ererererer","0.01","070",0.05,50,115,5
"279","ml_ererererer_pp_0.01_070_.mpx","ererererer","0.01","070",0.1,100,194,5
"280","ml_ererererer_pp_0.01_070_.mpx","ererererer","0.01","070",0.2,200,336,5
"281","ml_ererererer_pp_0.01_071_.mpx","ererererer","0.01","071",0.02,20,46,5
"282","ml_ererererer_pp_0.01_071_.mpx","ererererer","0.01","071",0.05,50,127,8
"283","ml_ererererer_pp_0.01_071_.mpx","ererererer","0.01","071",0.1,100,217,8
"284","ml_ererererer_pp_0.01_071_.mpx","ererererer","0.01","071",0.2,200,365,6
"285","ml_ererererer_pp_0.01_072_.mpx","ererererer","0.01","072",0.02,20,65,6
"286","ml_ererererer_pp_0.01_072_.mpx","ererererer","0.01","072",0.05,50,132,5
"287","ml_ererererer_pp_0.01_072_.mpx","ererererer","0.01","072",0.1,100,222,8
"288","ml_ererererer_pp_0.01_072_.mpx","ererererer","0.01","072",0.2,200,355,5
"289","ml_ererererer_pp_0.01_073_.mpx","ererererer","0.01","073",0.02,20,64,7
"290","ml_ererererer_pp_0.01_073_.mpx","ererererer","0.01","073",0.05,50,164,11
"291","ml_ererererer_pp_0.01_073_.mpx","ererererer","0.01","073",0.1,100,262,11
"292","ml_ererererer_pp_0.01_073_.mpx","ererererer","0.01","073",0.2,200,391,5
"293","ml_ererererer_pp_0.01_074_.mpx","ererererer","0.01","074",0.02,20,74,11
"294","ml_ererererer_pp_0.01_074_.mpx","ererererer","0.01","074",0.05,50,153,9
"295","ml_ererererer_pp_0.01_074_.mpx","ererererer","0.01","074",0.1,100,262,9
"296","ml_ererererer_pp_0.01_074_.mpx","ererererer","0.01","074",0.2,200,371,5
"297","ml_ererererer_pp_0.01_075_.mpx","ererererer","0.01","075",0.02,20,73,8
"298","ml_ererererer_pp_0.01_075_.mpx","ererererer","0.01","075",0.05,50,159,8
"299","ml_ererererer_pp_0.01_075_.mpx","ererererer","0.01","075",0.1,100,239,5
